playerID,yearID,stint,teamID,lgID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,nameGiven,masterID
adamsgl01,1980,1,MIN,AL,99,262,32,75,11,2,6,38,2,4,15,26,1,0,6,4,11,Glenn Charles,adamsgl01-1980-MIN
aikenwi01,1980,1,KCA,AL,151,543,70,151,24,0,20,98,1,0,64,88,3,7,0,9,23,Willie Mays,aikenwi01-1980-KCA
aingeda01,1980,1,TOR,AL,38,111,11,27,6,1,0,4,3,0,2,29,0,1,1,0,3,Daniel Ray,aingeda01-1980-TOR
alexado01,1980,1,ATL,NL,35,83,7,15,3,0,0,3,0,0,3,24,0,0,3,0,1,Doyle Lafayette,alexado01-1980-ATL
alexaga01,1980,1,CLE,AL,76,178,22,40,7,1,5,31,0,4,17,52,1,0,0,3,9,Gary Wayne,alexaga01-1980-CLE
allenga01,1980,1,BOS,AL,36,70,9,25,6,0,0,10,2,2,13,11,0,0,1,1,1,Gary Martin,allenga01-1980-BOS
allenki01,1980,1,SEA,AL,23,51,9,12,3,0,0,3,10,3,8,3,2,1,2,0,1,Kim Bryant,allenki01-1980-SEA
almonbi01,1980,2,NYN,NL,48,112,13,19,3,2,0,4,2,0,8,27,1,0,0,0,0,William Francis,almonbi01-1980-NYN
alstode01,1980,1,CLE,AL,52,54,11,12,1,2,0,9,2,4,5,7,2,2,1,2,1,Wendell,alstode01-1980-CLE
anderji01,1980,1,SEA,AL,116,317,46,72,7,0,8,30,2,4,27,39,1,3,6,2,5,James Lea,anderji01-1980-SEA
armasto01,1980,1,OAK,AL,158,628,87,175,18,8,35,109,5,3,29,128,4,2,2,5,22,Antonio Rafael,armasto01-1980-OAK
ashbyal01,1980,1,HOU,NL,116,352,30,90,19,2,3,48,0,0,35,40,12,0,2,5,11,Alan Dean,ashbyal01-1980-HOU
asselbr01,1980,1,ATL,NL,87,218,18,62,13,1,3,25,1,3,11,37,3,1,2,3,9,Brian Hanly,asselbr01-1980-ATL
aultdo01,1980,1,TOR,AL,64,144,12,28,5,1,3,15,0,1,14,23,0,2,0,1,3,Douglas Reagan,aultdo01-1980-TOR
avilera01,1980,1,PHI,NL,51,101,12,28,6,0,2,9,0,0,10,9,2,0,2,2,3,Ramon Antonio,avilera01-1980-PHI
ayalabe01,1980,1,BAL,AL,76,170,28,45,8,1,10,33,0,0,19,21,3,0,0,2,4,Benigno,ayalabe01-1980-BAL
backmwa01,1980,1,NYN,NL,27,93,12,30,1,1,0,9,2,3,11,14,1,1,4,1,3,Walter Wayne,backmwa01-1980-NYN
bailobo01,1980,1,TOR,AL,117,347,44,82,14,2,1,16,12,8,36,33,3,2,2,1,5,Robert Michael,bailobo01-1980-TOR
baineha01,1980,1,CHA,AL,141,491,55,125,23,6,13,49,2,4,19,65,7,1,2,5,15,Harold Douglas,baineha01-1980-CHA
bakerdu01,1980,1,LAN,NL,153,579,80,170,26,4,29,97,12,10,43,66,4,3,1,12,11,Johnnie B.,bakerdu01-1980-LAN
bandosa01,1980,1,ML4,AL,78,254,28,50,12,1,5,31,5,3,29,35,2,1,3,4,7,Salvatore Leonard,bandosa01-1980-ML4
bannial01,1980,1,CHA,AL,45,130,16,25,6,0,0,9,5,2,12,16,5,0,3,1,3,Alan,bannial01-1980-CHA
bannial01,1980,2,CLE,AL,81,262,41,86,17,4,1,32,9,2,28,25,1,0,3,4,6,Alan,bannial01-1980-CLE
baylodo01,1980,1,CAL,AL,90,340,39,85,12,2,5,51,6,6,24,32,4,11,0,5,9,Don Edward,baylodo01-1980-CAL
belanma01,1980,1,BAL,AL,113,268,37,61,7,3,0,22,6,3,12,25,0,0,11,0,1,Mark Henry,belanma01-1980-BAL
bellbu01,1980,1,TEX,AL,129,490,76,161,24,4,17,83,3,1,40,39,11,0,4,0,16,David Gus,bellbu01-1980-TEX
bellke01,1980,1,CHA,AL,92,191,16,34,5,2,1,11,0,0,29,37,1,0,2,2,3,Kevin Robert,bellke01-1980-CHA
benchjo01,1980,1,CIN,NL,114,360,52,90,12,0,24,68,4,2,41,64,2,2,0,4,9,Johnny Lee,benchjo01-1980-CIN
benedbr01,1980,1,ATL,NL,120,359,18,91,14,1,2,34,3,3,28,36,8,1,13,1,11,Bruce Edwin,benedbr01-1980-ATL
beniqju01,1980,1,SEA,AL,70,237,26,54,10,0,6,21,2,3,17,25,0,0,3,1,10,Juan Jose,beniqju01-1980-SEA
bergmda01,1980,1,HOU,NL,90,78,12,20,6,1,0,3,1,0,10,10,2,0,3,0,1,David Bruce,bergmda01-1980-HOU
bernato01,1980,1,MON,NL,82,183,26,41,7,1,5,18,9,2,17,41,4,0,1,1,3,Antonio,bernato01-1980-MON
berrada01,1980,1,PIT,NL,93,245,21,54,8,2,6,31,2,0,16,52,6,1,4,2,6,Dale Anthony,berrada01-1980-PIT
bevacku01,1980,1,SDN,NL,62,71,4,19,6,1,0,12,1,1,6,1,0,0,1,1,1,Kurt Anthony,bevacku01-1980-SDN
bibbyji01,1980,1,PIT,NL,35,77,6,12,3,0,1,7,0,0,6,32,0,1,10,1,1,James Blair,bibbyji01-1980-PIT
biittla01,1980,1,CHN,NL,127,273,21,68,12,2,1,34,1,3,18,33,2,2,0,6,6,Lawrence David,biittla01-1980-CHN
blackti01,1980,1,CHN,NL,103,320,24,87,16,4,5,30,0,1,41,62,6,0,2,3,5,Timothy P.,blackti01-1980-CHN
blankla01,1980,1,ATL,NL,88,221,23,45,6,0,2,12,1,2,16,27,1,0,4,2,6,Larvell,blankla01-1980-ATL
bluevi01,1980,1,SFN,NL,31,68,3,5,1,0,0,1,0,0,3,34,0,0,7,1,0,Vida Rochelle,bluevi01-1980-SFN
blylebe01,1980,1,PIT,NL,37,61,0,5,1,0,0,2,0,0,0,27,0,1,9,0,1,Rik Aalbert,blylebe01-1980-PIT
bochtbr01,1980,1,SEA,AL,148,520,62,156,34,4,13,78,2,3,72,81,13,0,4,7,16,Bruce Anton,bochtbr01-1980-SEA
boggsto01,1980,1,ATL,NL,32,63,2,10,0,0,0,2,0,0,0,22,0,0,6,1,3,Thomas Winton,boggsto01-1980-ATL
bondsbo01,1980,1,SLN,NL,86,231,37,47,5,3,5,24,15,5,33,74,3,2,1,3,4,Bobby Lee,bondsbo01-1980-SLN
bonneba01,1980,1,TOR,AL,130,463,55,124,22,4,13,56,3,4,37,59,2,2,3,4,14,Robert Barry,bonneba01-1980-TOR
boonebo01,1980,1,PHI,NL,141,480,34,110,23,1,9,55,3,4,48,41,12,1,4,2,9,Robert Raymond,boonebo01-1980-PHI
borgmgl01,1980,1,CHA,AL,32,87,10,19,2,0,2,14,0,0,14,9,0,0,0,2,1,Glenn Dennis,borgmgl01-1980-CHA
bosetri01,1980,1,TOR,AL,53,188,24,40,7,1,4,18,4,6,15,29,1,2,1,1,2,Richard Alan,bosetri01-1980-TOR
bosleth01,1980,1,CHA,AL,70,147,12,33,2,0,2,14,3,2,10,27,3,0,4,1,5,Thaddis,bosleth01-1980-CHA
bowala01,1980,1,PHI,NL,147,540,57,144,16,4,2,39,21,6,24,28,7,3,7,3,9,Lawrence Robert,bowala01-1980-PHI
braunst01,1980,2,TOR,AL,37,55,4,15,2,0,1,9,0,0,8,5,1,0,0,0,2,Stephen Russell,braunst01-1980-TOR
brettge01,1980,1,KCA,AL,117,449,87,175,33,9,24,118,15,6,58,22,16,1,0,7,11,George Howard,brettge01-1980-KCA
brohaja01,1980,1,BOS,AL,21,57,5,18,2,0,1,6,0,0,4,3,0,0,1,0,2,John Anthony,brohaja01-1980-BOS
brohaja01,1980,2,CLE,AL,53,142,13,32,5,1,1,15,0,1,14,6,4,0,3,2,5,John Anthony,brohaja01-1980-CLE
brookhu01,1980,1,NYN,NL,24,81,8,25,2,1,1,10,1,1,5,9,0,2,1,0,1,Hubert,brookhu01-1980-NYN
brookto01,1980,1,DET,AL,151,509,64,140,25,9,10,66,13,11,32,71,3,1,2,7,10,Thomas Dale,brookto01-1980-DET
brouhma01,1980,1,ML4,AL,45,125,17,29,6,0,5,16,1,0,7,24,0,1,0,0,3,Mark Steven,brouhma01-1980-ML4
brownbo04,1980,1,NYA,AL,137,412,65,107,12,5,14,47,27,8,29,82,4,0,2,3,8,Rogers Lee,brownbo04-1980-NYA
bucknbi01,1980,1,CHN,NL,145,578,69,187,41,3,10,68,1,2,30,18,11,0,0,6,13,William Joseph,bucknbi01-1980-CHN
bumbral01,1980,1,BAL,AL,160,645,118,205,29,9,9,53,44,11,78,75,8,3,9,3,9,Alonza Benjamin,bumbral01-1980-BAL
burleri01,1980,1,BOS,AL,155,644,89,179,29,2,8,51,12,13,62,51,0,2,6,4,24,Richard Paul,burleri01-1980-BOS
burrira01,1980,1,NYN,NL,29,51,1,5,0,0,0,0,0,1,2,18,0,0,3,0,0,Bertram Ray,burrira01-1980-NYN
burroje01,1980,1,ATL,NL,99,278,35,73,14,0,13,51,1,1,35,57,6,2,1,2,4,Jeffrey Alan,burroje01-1980-ATL
butersa01,1980,1,MIN,AL,34,85,4,23,1,0,0,2,0,0,3,6,0,1,1,1,4,Salvatore Philip,butersa01-1980-MIN
cabelen01,1980,1,HOU,NL,152,604,69,167,23,8,2,55,21,13,26,84,6,1,1,5,13,Enos Milton,cabelen01-1980-HOU
campabe01,1980,1,CAL,AL,77,210,32,53,8,1,2,18,10,5,14,33,0,1,7,2,4,Dagoberto,campabe01-1980-CAL
candejo01,1980,1,PIT,NL,35,77,5,15,3,0,0,7,0,0,4,14,0,0,3,1,2,John Robert,candejo01-1980-PIT
cannojo01,1980,1,TOR,AL,70,50,16,4,0,0,0,4,2,2,0,14,0,1,0,0,0,Joseph Jerome,cannojo01-1980-TOR
cardejo02,1980,2,KCA,AL,25,53,8,18,2,0,0,5,0,0,5,5,0,0,0,3,0,Jose Rosario Domec,cardejo02-1980-KCA
carewro01,1980,1,CAL,AL,144,540,74,179,34,7,3,59,23,15,59,38,7,1,9,3,15,Rodney Cline,carewro01-1980-CAL
carltst01,1980,1,PHI,NL,38,101,7,19,1,0,0,6,0,0,1,21,0,0,6,3,4,Steven Norman,carltst01-1980-PHI
cartega01,1980,1,MON,NL,154,549,76,145,25,5,29,101,3,2,58,78,11,1,1,8,9,Gary Edmund,cartega01-1980-MON
cashda01,1980,1,SDN,NL,130,397,25,90,14,2,1,23,6,5,35,21,5,0,2,3,16,David,cashda01-1980-SDN
castijo01,1980,1,MIN,AL,150,546,67,165,17,7,13,64,7,5,29,67,1,0,21,3,15,John Anthony,castijo01-1980-MIN
cedence01,1980,1,HOU,NL,137,499,71,154,32,8,10,73,48,15,66,72,11,1,1,2,13,Cesar,cedence01-1980-HOU
ceronri01,1980,1,NYA,AL,147,519,70,144,30,4,14,85,1,3,32,56,2,6,8,10,14,Richard Aldo,ceronri01-1980-NYA
ceyro01,1980,1,LAN,NL,157,551,81,140,25,0,28,77,2,2,69,92,5,5,4,1,16,Ronald Charles,ceyro01-1980-LAN
chalkda01,1980,1,KCA,AL,69,167,19,42,10,1,1,20,1,1,18,27,0,2,0,3,5,David Lee,chalkda01-1980-KCA
chambch01,1980,1,ATL,NL,158,602,83,170,37,2,18,72,7,3,49,73,6,4,2,4,11,Carroll Christopher,chambch01-1980-ATL
chappha01,1980,1,CHA,AL,26,50,6,8,2,0,0,2,0,2,4,10,0,1,1,0,0,Harry Perry,chappha01-1980-CHA
charbjo01,1980,1,CLE,AL,131,453,76,131,17,2,23,87,2,4,49,70,0,3,1,6,24,Joseph,charbjo01-1980-CLE
clarkbo04,1980,1,CAL,AL,78,261,26,60,10,1,5,23,0,1,11,42,0,2,1,0,7,Robert Cale,clarkbo04-1980-CAL
clarkja01,1980,1,SFN,NL,127,437,77,124,20,8,22,82,2,5,74,52,13,2,1,10,12,Jack Anthony,clarkja01-1980-SFN
clibust01,1980,1,CAL,AL,54,56,7,10,2,0,2,6,0,0,3,9,0,0,0,1,1,Stanley Gene,clibust01-1980-CAL
collida02,1980,1,CIN,NL,144,551,94,167,20,4,3,35,79,21,53,68,2,3,3,3,5,David S.,collida02-1980-CIN
conceda01,1980,1,CIN,NL,156,622,72,162,31,8,5,77,12,2,37,107,2,1,2,6,20,David Ismael,conceda01-1980-CIN
coopece01,1980,1,ML4,AL,153,622,96,219,33,4,25,122,17,6,39,42,15,2,7,8,16,Cecil Celester,coopece01-1980-ML4
corcoti01,1980,1,DET,AL,84,153,20,44,7,1,3,18,0,2,22,10,2,1,0,1,4,Timothy Michael,corcoti01-1980-DET
cowenal01,1980,1,CAL,AL,34,119,11,27,5,0,1,17,1,2,12,21,1,1,0,0,2,Alfred Edward,cowenal01-1980-CAL
cowenal01,1980,2,DET,AL,108,403,58,113,15,3,5,42,5,6,37,40,4,1,7,4,6,Alfred Edward,cowenal01-1980-DET
coxje01,1980,1,OAK,AL,59,169,20,36,3,0,0,9,8,5,14,23,0,0,11,0,2,Jeffrey Lindon,coxje01-1980-OAK
coxla01,1980,1,SEA,AL,105,243,18,49,6,2,4,20,1,2,19,36,0,0,9,0,9,Larry Eugene,coxla01-1980-SEA
coxte02,1980,1,SEA,AL,83,247,17,60,9,0,2,23,0,0,19,25,3,0,1,2,8,William Ted,coxte02-1980-SEA
craigro02,1980,1,SEA,AL,70,240,30,57,15,1,3,20,3,6,17,35,3,2,5,0,5,Rodney Paul,craigro02-1980-SEA
cromawa01,1980,1,MON,NL,162,597,74,172,33,5,14,70,8,8,51,64,24,2,4,3,24,Warren Livingston,cromawa01-1980-MON
crowlte01,1980,1,BAL,AL,92,233,33,67,8,0,12,50,0,0,29,21,2,0,2,2,8,Terrence Michael,crowlte01-1980-BAL
cruzhe01,1980,1,CIN,NL,52,75,5,16,4,1,1,5,0,0,8,16,1,0,0,0,1,Hector Louis,cruzhe01-1980-CIN
cruzjo01,1980,1,HOU,NL,160,612,79,185,29,7,11,91,36,11,60,66,13,0,0,8,11,Jose,cruzjo01-1980-HOU
cruzju01,1980,1,SEA,AL,119,422,66,88,9,3,2,16,45,7,59,49,0,1,13,2,6,Julio Louis,cruzju01-1980-SEA
cruzto02,1980,2,CHA,AL,90,293,23,68,11,1,2,18,2,1,9,54,0,2,6,1,5,Todd Ruben,cruzto02-1980-CHA
cubbami01,1980,1,MIN,AL,103,285,29,70,9,0,8,42,0,1,23,37,4,1,6,3,4,Michael Lee,cubbami01-1980-MIN
curtijo01,1980,1,SDN,NL,31,62,2,12,1,0,0,2,0,0,2,31,0,0,5,0,0,John Duffield,curtijo01-1980-SDN
dadepa01,1980,1,SDN,NL,68,53,17,10,0,0,0,3,4,5,12,10,0,0,0,0,2,Lonnie Paul,dadepa01-1980-SDN
dauerri01,1980,1,BAL,AL,152,557,71,158,32,0,2,63,3,2,46,19,1,3,6,6,22,Richard Fremont,dauerri01-1980-BAL
davisbo02,1980,1,TOR,AL,91,218,18,47,11,0,4,19,0,0,12,25,0,1,9,0,9,Robert John Eugene,davisbo02-1980-TOR
davisdi02,1980,1,ML4,AL,106,365,50,99,26,2,4,30,5,3,11,43,0,3,0,2,8,Richard Earl,davisdi02-1980-ML4
davismi02,1980,1,OAK,AL,51,95,11,20,2,1,1,8,2,1,7,14,0,0,4,1,2,Michael Dwayne,davismi02-1980-OAK
dawsoan01,1980,1,MON,NL,151,577,96,178,41,7,17,87,34,9,44,69,7,6,1,10,9,Andre Nolan,dawsoan01-1980-MON
decindo01,1980,1,BAL,AL,145,489,64,122,23,2,16,64,11,6,49,83,5,3,4,4,20,Douglas Vernon,decindo01-1980-BAL
dejesiv01,1980,1,CHN,NL,157,618,78,160,26,3,3,33,44,16,60,81,2,4,8,2,4,Ivan,dejesiv01-1980-CHN
dempsri01,1980,1,BAL,AL,119,362,51,95,26,3,9,40,3,1,36,45,1,3,4,1,11,John Rikard,dempsri01-1980-BAL
dentbu01,1980,1,NYA,AL,141,489,57,128,26,2,5,52,0,3,48,37,1,2,9,5,6,Russell Earl,dentbu01-1980-NYA
diazbo01,1980,1,CLE,AL,76,207,15,47,11,2,3,32,1,0,7,27,3,0,5,2,12,Baudilio Jose,diazbo01-1980-CLE
dillast01,1980,1,CHN,NL,100,244,31,55,8,1,4,27,2,2,20,54,2,1,0,2,3,Stephen Bradley,dillast01-1980-CHN
dilonmi01,1980,1,CLE,AL,132,528,82,180,30,9,0,40,61,18,28,45,1,2,6,2,7,Miguel Angel,dilonmi01-1980-CLE
donohto01,1980,1,CAL,AL,84,218,18,41,4,1,2,14,5,1,7,63,0,1,3,1,0,Thomas James,donohto01-1980-CAL
downibr01,1980,1,CAL,AL,30,93,5,27,6,0,2,25,0,2,12,12,1,0,1,2,5,Brian Jay,downibr01-1980-CAL
doylebr01,1980,1,NYA,AL,34,75,8,13,1,0,1,5,1,1,6,7,0,0,0,0,1,Brian Reed,doylebr01-1980-NYA
driesda01,1980,1,CIN,NL,154,524,81,139,36,1,14,74,19,6,93,68,17,6,0,9,14,Daniel,driesda01-1980-CIN
durhale01,1980,1,SLN,NL,96,303,42,82,15,4,8,42,8,5,18,55,1,1,3,5,3,Leon,durhale01-1980-SLN
dwyerji01,1980,1,BOS,AL,93,260,41,74,11,1,9,38,3,2,28,23,5,2,1,1,4,James Edward,dwyerji01-1980-BOS
dybzije01,1980,1,CLE,AL,114,248,32,57,11,1,1,23,4,1,13,35,0,2,14,1,5,Jerome Mathew,dybzije01-1980-CLE
dyerdu01,1980,1,DET,AL,48,108,11,20,1,0,4,11,0,0,13,34,1,0,5,0,3,Don Robert,dyerdu01-1980-DET
easlemi01,1980,1,PIT,NL,132,393,66,133,27,3,21,74,5,9,43,65,6,0,0,9,7,Michael Anthony,easlemi01-1980-PIT
edlerda01,1980,1,SEA,AL,28,89,11,20,1,0,3,9,2,3,8,16,1,0,2,0,3,David Delmer,edlerda01-1980-SEA
edwarda01,1980,1,MIN,AL,81,200,26,50,9,1,2,20,2,1,12,51,1,1,1,1,6,David Leonard,edwarda01-1980-MIN
edwarmi01,1980,1,OAK,AL,46,59,10,14,0,0,0,3,1,1,1,5,0,0,3,0,1,Michael Lewis,edwarmi01-1980-OAK
ellisjo01,1980,1,TEX,AL,73,182,12,43,9,1,1,23,3,0,14,23,1,1,0,3,6,John Charles,ellisjo01-1980-TEX
essiaji01,1980,1,OAK,AL,87,285,19,66,11,0,5,29,1,3,30,18,0,0,3,3,14,James Sarkis,essiaji01-1980-OAK
evansba01,1980,1,SDN,NL,73,125,11,29,3,2,1,14,1,1,17,21,1,0,2,3,2,Barry Steven,evansba01-1980-SDN
evansda01,1980,1,SFN,NL,154,556,69,147,23,0,20,78,17,5,83,65,6,2,6,6,12,Darrell Wayne,evansda01-1980-SFN
evansdw01,1980,1,BOS,AL,148,463,72,123,37,5,18,60,3,1,64,98,6,5,6,4,5,Dwight Michael,evansdw01-1980-BOS
faheybi01,1980,1,SDN,NL,93,241,18,62,4,0,1,22,2,0,21,16,6,0,1,2,4,William Roger,faheybi01-1980-SDN
fergujo01,1980,1,LAN,NL,77,172,20,41,3,2,9,29,2,2,38,46,11,0,1,3,8,Joseph Vance,fergujo01-1980-LAN
figueje01,1980,1,CHN,NL,115,198,20,50,5,0,1,11,2,1,14,16,0,2,2,0,3,Jesus Maria,figueje01-1980-CHN
fiskca01,1980,1,BOS,AL,131,478,73,138,25,3,18,62,11,5,36,62,6,13,0,3,12,Carlton Ernest,fiskca01-1980-BOS
flannti01,1980,1,SDN,NL,95,292,15,70,12,0,0,25,2,2,18,30,4,0,4,1,5,Timothy Earl,flannti01-1980-SDN
flynndo01,1980,1,NYN,NL,128,443,46,113,9,8,0,24,2,2,22,20,14,0,6,3,15,Robert Douglas,flynndo01-1980-NYN
foleyma01,1980,1,CHA,AL,68,137,14,29,5,0,4,15,0,0,9,22,3,2,1,4,0,Marvis Edwin,foleyma01-1980-CHA
foliti01,1980,1,PIT,NL,127,495,61,131,22,0,3,38,11,7,19,23,1,6,13,7,5,Timothy John,foliti01-1980-PIT
footeba01,1980,1,CHN,NL,63,202,16,48,13,1,6,28,1,1,13,18,2,0,0,1,7,Barry Clifton,footeba01-1980-CHN
fordda01,1980,1,CAL,AL,65,226,22,63,11,0,7,26,0,1,19,45,1,2,1,1,15,Darnell Glenn,fordda01-1980-CAL
forscbo01,1980,1,SLN,NL,32,78,11,23,5,0,3,10,1,0,2,18,0,0,9,0,1,Robert Herbert,forscbo01-1980-SLN
forscke01,1980,1,HOU,NL,32,77,3,18,3,0,0,8,1,0,1,33,0,0,6,0,0,Kenneth Roth,forscke01-1980-HOU
fostege01,1980,1,CIN,NL,144,528,79,144,21,5,25,93,1,0,75,99,14,1,0,4,14,George Arthur,fostege01-1980-CIN
friaspe01,1980,1,TEX,AL,116,227,27,55,5,1,0,10,5,1,4,23,0,1,12,2,8,Jesus Maria,friaspe01-1980-TEX
gamblos01,1980,1,NYA,AL,78,194,40,54,10,2,14,50,2,0,28,21,4,4,0,3,2,Oscar Charles,gamblos01-1980-NYA
gantnji01,1980,1,ML4,AL,132,415,47,117,21,3,4,40,11,10,30,29,5,1,8,3,8,James Elmer,gantnji01-1980-ML4
garcida01,1980,1,TOR,AL,140,543,50,151,30,7,4,46,13,13,12,55,2,3,4,3,14,Damaso Domingo,garcida01-1980-TOR
garciki01,1980,1,BAL,AL,111,311,27,62,8,0,1,27,8,4,24,57,0,0,3,2,11,Alfonso Rafael,garciki01-1980-BAL
garneph01,1980,1,PIT,NL,151,548,62,142,27,6,5,58,32,7,46,53,12,2,7,7,12,Philip Mason,garneph01-1980-PIT
garvest01,1980,1,LAN,NL,163,658,78,200,27,1,26,106,6,11,36,67,6,3,3,4,17,Steven Patrick,garvest01-1980-LAN
geronce01,1980,1,CIN,NL,103,145,16,37,5,0,2,9,2,1,14,24,3,0,2,1,2,Cesar Francisco,geronce01-1980-CIN
gibsoki01,1980,1,DET,AL,51,175,23,46,2,1,9,16,4,7,10,45,0,1,1,2,0,Kirk Harold,gibsoki01-1980-DET
gomezlu01,1980,1,ATL,NL,121,278,18,53,6,0,0,24,0,4,17,27,2,1,10,1,9,Luis,gomezlu01-1980-ATL
gonzaju02,1980,1,HOU,NL,40,52,5,6,1,0,0,1,1,0,1,8,1,0,1,0,1,Julio Cesar,gonzaju02-1980-HOU
gonzaor01,1980,1,OAK,AL,25,70,10,17,0,0,0,1,0,2,9,8,0,0,1,0,0,Orlando Eugene,gonzaor01-1980-OAK
goodwda01,1980,1,MIN,AL,55,115,12,23,5,0,1,11,0,0,17,32,0,0,1,1,4,Danny Kay,goodwda01-1980-MIN
grahada01,1980,1,BAL,AL,86,266,32,74,7,1,15,54,0,0,14,40,0,0,1,4,4,Daniel Jay,grahada01-1980-BAL
grayga01,1980,1,CLE,AL,28,54,4,8,1,0,2,4,0,0,3,13,1,0,0,0,2,Gary George,grayga01-1980-CLE
grichbo01,1980,1,CAL,AL,150,498,60,135,22,2,14,62,3,7,84,108,2,4,5,5,16,Robert Anthony,grichbo01-1980-CAL
griffal01,1980,1,TOR,AL,155,653,63,166,26,15,2,41,18,23,24,58,2,4,10,5,8,Alfredo Claudino,griffal01-1980-TOR
griffke01,1980,1,CIN,NL,146,544,89,160,28,10,13,85,23,1,62,77,4,1,3,5,4,George Kenneth,griffke01-1980-CIN
grossgr01,1980,1,PHI,NL,127,154,19,37,7,2,0,12,1,1,24,7,1,1,3,0,4,Gregory Eugene,grossgr01-1980-PHI
grosswa01,1980,1,OAK,AL,113,366,45,103,20,3,14,61,5,3,44,39,9,1,2,6,2,Wayne Dale,grosswa01-1980-OAK
grubbjo01,1980,1,TEX,AL,110,274,40,76,12,1,9,32,2,3,42,35,5,2,2,3,11,John Raymond,grubbjo01-1980-TEX
guerrma01,1980,1,OAK,AL,116,381,32,91,16,2,2,23,3,3,19,32,2,1,7,6,15,Mario Miguel,guerrma01-1980-OAK
guerrpe01,1980,1,LAN,NL,75,183,27,59,9,1,7,31,2,1,12,31,3,0,1,3,2,Pedro,guerrpe01-1980-LAN
hancoga01,1980,1,BOS,AL,46,115,9,33,6,0,4,19,0,3,3,11,0,0,0,2,1,Ronald Garry,hancoga01-1980-BOS
hargrmi01,1980,1,CLE,AL,160,589,86,179,22,2,11,85,4,2,111,36,10,8,2,10,22,Dudley Michael,hargrmi01-1980-CLE
harlola01,1980,1,CAL,AL,109,301,47,83,13,4,4,27,3,2,48,61,1,1,4,1,10,Larry Duane,harlola01-1980-CAL
harpete01,1980,1,ATL,NL,21,54,3,10,2,1,0,3,2,1,6,5,0,1,0,0,1,Terry Joe,harpete01-1980-ATL
harrato01,1980,1,CLE,AL,160,561,100,150,22,4,11,72,17,2,98,60,3,7,2,7,16,Colbert Dale,harrato01-1980-CLE
harrebu01,1980,1,TEX,AL,87,180,26,49,6,0,1,9,4,4,29,23,0,0,10,0,3,Derrel McKinley,harrebu01-1980-TEX
harrivi01,1980,1,ML4,AL,34,89,8,19,4,1,1,7,4,1,12,13,0,0,1,1,1,Victor Lanier,harrivi01-1980-ML4
hassero01,1980,1,CLE,AL,130,390,43,124,18,4,8,65,0,2,49,51,3,1,1,6,13,Ronald William,hassero01-1980-CLE
hatchmi01,1980,1,LAN,NL,57,84,4,19,2,0,1,5,0,2,2,12,1,0,4,0,6,Michael Vaughn,hatchmi01-1980-LAN
heathmi02,1980,1,OAK,AL,92,305,27,74,10,2,1,33,3,3,16,28,2,0,7,1,7,Michael Thomas,heathmi02-1980-OAK
hebneri01,1980,1,DET,AL,104,341,48,99,10,7,12,82,0,3,38,45,3,2,2,5,7,Richard Joseph,hebneri01-1980-DET
heepda01,1980,1,HOU,NL,33,87,6,24,8,0,0,6,0,0,8,9,0,1,0,1,0,Daniel William,heepda01-1980-HOU
hendeke01,1980,1,CHN,NL,44,82,7,16,3,0,2,9,0,0,17,19,3,0,0,0,3,Kenneth Joseph,hendeke01-1980-CHN
henderi01,1980,1,OAK,AL,158,591,111,179,22,4,9,53,100,26,117,54,7,5,6,3,6,Rickey Nelson Henley,henderi01-1980-OAK
hendest01,1980,1,NYN,NL,143,513,75,149,17,8,8,58,23,12,62,90,3,3,3,3,17,Steven Curtis,hendest01-1980-NYN
hendrge01,1980,1,SLN,NL,150,572,73,173,33,2,25,109,6,1,32,67,9,4,1,4,14,George Andrew,hendrge01-1980-SLN
hernake01,1980,1,SLN,NL,159,595,111,191,39,8,16,99,14,8,86,73,4,4,1,4,14,Keith,hernake01-1980-SLN
herndla01,1980,1,SFN,NL,139,493,54,127,17,11,8,49,8,8,19,91,1,1,4,4,10,Larry Darnell,herndla01-1980-SFN
herrto01,1980,1,SLN,NL,76,222,29,55,12,5,0,15,9,2,16,21,5,1,1,2,8,Thomas Mitchell,herrto01-1980-SLN
hillma01,1980,2,SEA,AL,29,70,8,16,2,1,2,9,0,0,3,10,0,0,1,0,3,Marc Kevin,hillma01-1980-SEA
hislela01,1980,1,ML4,AL,17,60,16,17,0,0,6,16,1,1,14,7,2,1,0,1,1,Larry Eugene,hislela01-1980-ML4
hobsobu01,1980,1,BOS,AL,93,324,35,74,6,0,11,39,1,1,25,69,2,0,0,3,10,Clell Lavern,hobsobu01-1980-BOS
hoffmgl01,1980,1,BOS,AL,114,312,37,89,15,4,4,42,2,4,19,41,2,2,9,4,8,Glenn Edward,hoffmgl01-1980-BOS
hootobu01,1980,1,LAN,NL,34,64,4,4,0,0,1,6,0,0,3,15,0,0,14,0,0,Burt Carlton,hootobu01-1980-LAN
hornebo01,1980,1,ATL,NL,124,463,81,124,14,1,35,89,3,1,27,50,3,1,0,4,16,James Robert,hornebo01-1980-ATL
hortowi01,1980,1,SEA,AL,97,335,32,74,10,1,8,36,0,4,39,70,2,4,2,4,5,William Wattison,hortowi01-1980-SEA
howear01,1980,1,HOU,NL,110,321,34,91,12,5,10,46,1,0,34,29,6,1,4,4,9,Arthur Henry,howear01-1980-HOU
